customer_tweet_id,amazon_tweet_id,customer_message,amazon_reply,message_length
302240.0,302239,"If @115821 is going to do its own package delivery, it might want to ask @115817 and @81 for simple tips on stopping package theft... https://t.co/PC6xYVsEQu","@188115 My team can make sure this is escalated properly. When you have time, send us your details here: https://t.co/pUlgN6FQG8 ^EP",157
1427978.0,1427979,@AmazonHelp So angry already switching business to walmart,@451697 I'm sorry for the unexpected charge. Does it say on your statement what the charge is for? ^AN,58
2800475.0,2800474,"Socorro, estou prestes a gastar tudo que eu tenho na @117086",@781279 Boa noite João! Você acredita que minha lista de desejos é do tamanho do Estádio Maracanã? Nossa alegria não tem preço! Rs rs rs 😍📚📚 ^JJ,60
2361900.0,2361899,@115830 - is there really any need for such a large box to deliver my product in? Seriously!! https://t.co/ufNzqMXhTe,@681992 Oh no! I'm sorry for the frustration. Please submit your packaging feedback here: https://t.co/D3DoQmpHnq Thanks! ^AJ,117
67453.0,67451,@115830 Why have I been charged even though I cancelled my membership! I had a prime trial &amp; then cancelled it way before renewal. WHY?!?! https://t.co/OKVzHwIsB4,@131408 Oh no!! Very sorry about this. Not to worry you can cancel the subscription here with the link provided: http:https://t.co/a4Yc9lKczA ^CR,166
1252053.0,1252054,@AmazonHelp @115850 i have not received the amazon pay csshback against order 405-7981836-3136360 was that fake or what..,@413703 We'd like to have a closer look regarding the cashback. Kindly get in touch with ^AR 1/2,121
947689.0,947687,@AmazonHelp Why do I keep getting emails thanking me for reviewing products I have never bought or reviewed?,"@344740 Are you currently sharing your Amazon account with another user (friend or family member)? If not, please let us know! ^WM",108
743261.0,743263,@AmazonHelp Between 3/11 - 22/11... 😢,@297723 I know the waiting is always hard. Please let us know when it arrives! ^AB,37
1239547.0,1239548,@AmazonHelp A seller,@410745 Have you had a chance to look into our A-to-z Guarantee: https://t.co/NnhlWHjKZw? ^DO,20
69783.0,69782,"Hi @115850, how do you manage your deliveries in countries like USA or Canada where things like #Aadhaar don't exist? Pls stop fooling people.",@131808 It looks like you've had an unpleasant experience. Kindly elaborate on your concern so that we can look into this right away. ^BV,142
725273.0,725274,@AmazonHelp Order placing 4m non-prime acc prompt 2 prime 2 get nxt day dlvry. bt order placing 4m prime acc never offer nxt day delivery.😂😂,@172146 Not all products are eligible for Prime shipping. The availability of expedited shipping method depends on the (1/2) ^GK,140
660345.0,660347,@AmazonHelp 書店まで買いに行かなくてもよいのと嵩張らないので大変おせわになってます🙏(*´ω`*),@277293 読みたい本をすぐ読める、嵩張らないのは大きな利点ですね（´ω`*）事前にダウンロードいただきいつでも、お好きな場所でお楽しみいただければ幸いです✨🙇‍♂️　MH,55
1235935.0,1235934,"Amazon、毎回私のクレカを拒否するんだけど、なんでだ
間違えて登録したのかな、、",@409884 Amazonです。クレジットカードの登録しなおしをお試しいただいても解決に至らない場合は、お手数ですがご契約されているクレジットカード会社にご確認ください。どうぞよろしくお願いいたします。SK,42
2485522.0,2485523,@AmazonHelp I just got both packages! Thank you!,@709995 Fantastic! 😁 Please let us know if there's anything else we can help with. ^NM,48
542237.0,542236,"@116618 The ""Amazon Video Terms of Use"" link is broken. What are the terms of use? https://t.co/YlWjMgrOue",@245839 Here is this information. See if this has what you are looking for! https://t.co/4zvoyiH365 ^DJ,106
735638.0,735637,@115850 And the product is still in 'shipping' state.,@295980 Kindly reply to the same for further assistance. 2/2 ^MM,53
1018175.0,1018191,@AmazonHelp @115850 @118702 @119351 #fraudamazon #norefund #noreplacement got email but not contacting #fraud Amazon @119351 @146956  @118342 @118702 @4030 https://t.co/ZoMEfuLh35,@199686 I get your concern. We kindly request you to reply to the email sent by our team and we'll reply to the same. ^MP,179
1168482.0,1168480,@115821 i requested a cancellation of the order and its not in my orders list but i dont have the money @115821,@394850 It's possible you're seeing and authorization which will fall off automatically. We can confirm here: https://t.co/hApLpMlfHN ^EZ,111
226373.0,226375,@AmazonHelp Ok! Are u starting sending invites from this week onwards? And will the 30% off continue till many weeks?,"@170037 We send a limited number of invitations each week to customers, so keep an eye on your inbox. 1/2 ^MM",117
778481.0,778480,@116090 My item is still not shipped paid by gift card please get your act together and ship my dvd external hd usb,@305900 I'm sorry your order has yet to be shipped. Have we missed the delivery date given in your confirmation e-mail? ^GG,115
980603.0,980605,@AmazonHelp Hello. I’ve now claimed for the second time!!  Please advise me what’s going on!!,"@352512 for instant support, use the phone or chat feature on that link ^AS",93
180337.0,180336,@AmazonHelp Send the courier person before 9 as I have to leave post that..and u can tell them to check IMEI from the invoice and don't create issues,@158418 We can't view or take actions on your order as we don't have access via Twitter. Please revert our email for proceedings. ^HA,149
898363.0,898362,"@AmazonHelp I would have arrangements. Now you have let me and my mom down. Thank you for the great service to a prepaid, prime delivery @115851","@333331 However, I’ll ensure to forward your feedback to appropriate team internally. 2/2  ^NK",144
1895360.0,1895361,"@AmazonHelp @117086 poxa, gente. me ajuda :(","@564942 Leo, você entrou em contato com o Atendimento da KDP aqui: https://t.co/nr4T6rSeFA? ^LG",44
2463038.0,2463035,@AmazonHelp No! No reason given.  Just that there is a delay. This is the third time this has happened in 3 orders through Prime. The other 2 I HAD to cancel as I would not have been there for the delayed deliveries. This one I want. Pathetic!  I am now worried about Xmas. Please help me.,@504289 I can only apologise for the inconvenience caused Shelagh. Can you let me know if were you given another delivery date? ^KI,289
2931294.0,2931296,"@AmazonHelp Had a chat with CSA Deepika. She only advised to reject the delivery. However, you are not answering my query as to how my order details &amp; address, shared with you only, reached a third party? @115850 @115851 This is breach of my privacy &amp; data. Need stern action","@810802 Apologies for the issues with the order. We'd like to have a closer look on this, please share your details here: https://t.co/GIJyeYqKE0 and we will get in touch with you soon. ^BS",283
1959467.0,1959465,Kindle wont download my book I bought @117634 fix yo shit,@581259 I'm sorry to hear that. Please press and hold the power button for 40 seconds and try to download it again. Let us know if that worked.^MA,57
764170.0,765442,@115821 How do I tell if it was direct or not?,@302628 We're happy to help! You can find out whether it was sold by us or a Third-Party seller here: https://t.co/Y5jpI9gRhE ^ML,46
367413.0,367416,@AmazonHelp But I need answers not questions that only you can answer...!,"@203037 Hi Nick, we don't have access to your account from here I'm afraid. What has been advised by CS on your contact? ^AT",73
281712.0,281710,I ordered a badmin racquet with 1 day delivery on 3rd Oct.I haven't received the order till date and Amazon rep aren't helpful @115850,@183115 Apologize for the delayed order. May I know if you have dropped in the details from the link we provided earlier? ^BS,134
2763488.0,2763487,I’m trying to set up my Echo Dot (device bought in the US).  Alexa app has put me in a circular loop. It says language (India English) not supported and tells me to change to US English and then I get a device language error. I checked my account. It’s@amazon India. Please help. https://t.co/QvSABgKm44,@773057 We'd like to help you with your Echo. Please contact us here: https://t.co/HQhpS2qeEd and our team will assist you further. ^BS,303
943560.0,943564,@AmazonHelp My contact Num is 9810666443!! Correct your follies!! DONT ASK ME TO FILL OUT FORMS FOR YOUR POOR OPERATIONS! #amazon #india #news #stupid,"@343714 Apologies! This being a public platform, we wouldn't be able to check your order/ account related info. (1/3) ^SV",150
2922520.0,2922518,@115821 A+ on packaging lmao. https://t.co/JWGTPRrSoU,@551703 Wow! I am sorry for this apparent misstep on our part. We would love the opportunity to go over options with you. Please contact us via phone or email here:  https://t.co/hApLpMlfHN ^LM,53
1212675.0,1212674,"@AmazonHelp I’ve had a delivery just now but it’s not what I ordered and paid for, what should I do?","@404625 Hi, sorry to hear that. Have you checked the options available here: http:https://t.co/5RcjVPJgUP? ^JJ",100
1450834.0,1450833,@AmazonHelp I’ve just had an email about a multiplayer upgrade email for call of duty - is this actually from you?,"@456670 Here's how to tell if it's from us: https://t.co/aPs2m45QbU 

Also check your message center: https://t.co/1CkpF2OtR6 ^MJ",114
1225726.0,1225727,@AmazonHelp Have tried.india cc asked to call us customer care.i understand ur service.thanks.#cheat #amazon #fraud,"@407556 Sorry to know about your experience, Maharshi. Please share your details here: https://t.co/GIJyeY99fq I'll assist. ^SV",115
2762024.0,2762023,I'd just like to throw a shout out to @115821 for having such amazing customer service. I truly enjoy doing business with them even if things go wrong.,@772729 Thanks very much for the kind words. 😊 We hope you have a great week. ^CR,151
1771832.0,1771833,@AmazonHelp Thank you AJ. I have filled out the form and submitted it.,@532570 Thanks for letting us know. I've confirmed that we have received your information. ^LI,70
2300525.0,2300524,@115821 when will you upgrade the mobile site to allow kindle gift purchases? Doesn't work on @115858 or @125607,@667700 You can leave feedback at __email__ ^AF,112
908459.0,908460,@115821 gone. There is a strange email address locked in now for my normal log in page (on my phone and computer),"@178702 (2/2) e-mail address associated with your account has been changed? If so, please reach us here: https://t.co/jzvkhdlrK5 ^MV",113
577124.0,577123,@115850 i ordered a product got wrong product still my refund not done 1month passed,@241386 I'm sorry to hear about the trouble with the order. Let us look into it. Please share your details from the link here: https://t.co/beaaDm0muc and we will assist you further. ^HR,84
2337752.0,2337751,"@115850 Very poor service of Amazon Courier Service in Silchar, Assam. They failed to deliver an item , even it is in place of delivery .",@341244 That's strange. Let me check this out for you. Please reach us via https://t.co/r8OjOjMdND and we'll look into this for you.^VM,137
1223570.0,1223569,"@AmazonHelp Product lisiting made inactive. Fixed details, still not active no one knows how to fix and resolve. No ownership. Was marked urgent. 8 days","@407059 When you last spoke with us, what was advised regarding this listing? ^LB",152
437339.0,437338,@115830 I’m having major account problems and need help ASAP.  I can’t find any way of contacting you!! Can you give me a phone number ?,"@218863 Oh no! If you haven't received any e-mails from our Account Specialists, give us a call here: https://t.co/iZV1jK0t4c ^MB",136
1308580.0,1308584,@AmazonHelp Good morning - I wrote an email two days ago regarding getting a fast replacement for my missing package - to which I was told I'd get a reply in 6 hours. Package never arrived and I still haven't gotten a reply 48 hours later. This is incredibly frustrating.,"@425803 I'm sorry for the wait. When the replacement was processed did you get an e-mail with a new delivery date? If so, what date? ^AN",271
756694.0,756692,"今話題のAmazon文字化け問題。うちのミニスーファミも該当してました。
必死に予約して楽しみにしてたのに、当日に届かない所か返送・返金ですって。
あえて言わせて貰うわクソAmazon。2度とAmazonで買わんわボケェ。","@300839 このたびは、ご迷惑をおかけし申し訳ございません。
本件についてご注文いただいたお客様に後日https://t.co/st4oU5QbhPよりご連絡を行わせていただきますため、そのご連絡をお待ちいただきますようお願いいたします。ET",111
1179687.0,1179684,"@AmazonHelp Hub account is activated already but it never sent me a code, and they couldn't send me a code. Felt like I was living in 1995 again.","@397438 Oh my! I'd be frustrated too, Blake. We'd like to look into this with you, please contact us here: https://t.co/hApLpMlfHN ^HS",145
2549519.0,2549521,"@AmazonHelp Bonjour, oui je l'ai transférer par email également :)",@724383 Je vous remercie. ^BR,66
2830688.0,2830686,"Petite question @120533 @AmazonHelp, est-ce que vous savez quand est-ce que vous aurez de nouveau ces articles?
Et surtout si ces offres restera jusqu'au 29 (jour de paie ^^) ?

Merci d'avance :) https://t.co/hSkp89BdX4","@788220 Bonjour, nous n'avons pas de visibilité par rapport au réapprovisionnement des articles ^ME",219
2972779.0,2972778,@AmazonHelp @116090 your courier supplier is brutal. This Intelcom is a joke. 2 days past the delivery date so far thus my prime membership is useless,@819917 Oh no! This isn't the type of feedback we are looking to hear. We'd love to get this taken care of for you. Please give us a ring or chat through the following link and we'll do everything we can to get your orders on track!  https://t.co/Q7Ftz6nj80 ^JD,150
777557.0,777556,@119625 Are you going to launch TV app for Smart TVs like VU? Netflix has done it and it seemed to increase their subscription.,@305630 We haven't announced anything yet. Kindly stay tuned. ^PS,127
1385667.0,1385666,"@115850 Placed an order on Sep 24 still not yet received. Called customer care multiple times, no positive response. Worst service ever",@442450 I apologize for the delay in delivery. Kindly share details here: https://t.co/beaaDm0muc and I’ll contact you soon. ^VH,135
2113670.0,2113667,Wow @115821 this is how you package and ship my $500 @115786 One X? Thanks... https://t.co/nfpCdySyWv,"@623209 Just to confirm, was the console damaged? Please let us know! ^KJ",101
1701214.0,1701215,@AmazonHelp U r not doing anything except filling up form.am saying that transfer my hard earned money to my bank account from Amazon pay.simple,@164814 https://t.co/qe9tPyWGk7. Request you to check and revert to that correspondence. 2/2 ^NK,144
78856.0,78857,@AmazonHelp Thanks.,@133582 You're most welcome. ^CB,19
516614.0,516615,"@AmazonHelp We're sorry your package is late 
We don't have a new delivery date from UPS. Main problem was this was a switch game, release day. I am prime and feel like I am getting shafted",@239072 I'm sorry about the delay. We will provide you a delivery date as soon as we receive an update from UPS.^PJ,189
144238.0,144236,"Really @115830, you need to sort your packaging out! This huge box and paper packing, for this tiny watch! https://t.co/2VYtF79XyN",@148607 Can you please provide further feedback about the packaging here:  https://t.co/fxgZ6hTrFA. ^MI,130
2663566.0,2663567,@AmazonHelp Details already sent...waiting for ur call now,@750592 Thank you for providing the details. Our team will work on the issue and get in touch with you. ^NS,58
739722.0,739718,What's going on @116439? Nothing is working &amp; my Wi-Fi is fine.,@296906 I'm sorry you're experiencing issues! Are you receiving a specific error? Have you restarted your device? ^MV,67
535066.0,535068,"@AmazonHelp Yes here it comes , thanks installed and watching now :)",@243945 That's great news. Please keep us posted if you need any further assistance. ^MD,68
1291983.0,1291982,@115821 When is the Kiki Fingerling coming?,"@422139 I'm sorry, we don't have insight into future availability. Please continue checking our site for updates. ^JF",43
1841370.0,1841369,@116313 アマゾンさんこんなの来たんですけど…… https://t.co/UAgvfaHOPf,@551821 Amazonからのメッセージではありません。当サイトを装ったメールを利用し、お客様の情報を不正に取得しようとする悪質な詐欺が発生しています。今後も身に覚えのないメールに連絡や、個人情報の登録等をいただかないようお気を付けください。MH https://t.co/tL0fDIHQSm,51
2141984.0,2141982,Pedir que te traigan un paquete que necesita urgentemente el lunes y que aún no lo tengas demuestra la poca profesionalidad de @116928,@629831 Lamento si ha habido un retraso. ¿Cuál fecha de entrega se te indicó al hacer el pedido? ^AR,134
2898891.0,2898893,@AmazonHelp Gracias hoy ya aparecío mi num. de rastreo.,"@803118 Nos alegramos mucho que haya sido así, te agradecemos por mantenernos al tanto. Cualquier consulta adicional no dudes en contactarnos, estamos para ayudarte. ^MZ",55
356408.0,356410,"@AmazonHelp Le service client ne me sert en rien, vue que quand je demande de l'aide je retourne toujours sur la même page avec les services primes. 1/2",@200624 Rassurez-vous cela ne prendra pas beaucoup de temps ^ME,152
107246.0,107245,Can @115833 help me with my statistics class? #MBA2018,"@139819 I can't promise it will help with your class, but there is a statistics skill you can add! 📈 We have a variety of skills to expand the things Alexa can help with. Additional details can be found here: https://t.co/8kx4Fcgl2G ^MB",54
831786.0,831787,@AmazonHelp @115850 How many times do i need to revert them? Please tell me. Even you don't have services to provide. That's why you are only saying to revert on those feedback mails and messages.,@318094 we'll get back to you soon. 2/2^AP,196
331579.0,331578,So much for @115821 prime -   why am I paying for 2 day shipping when my last 4 packages took 5?? 😡 #annoyed #primelies,@194958 I'm sorry for the frustration! Did you receive any notifications regarding delays? ^AC,119
1226487.0,1226485,@AmazonHelp can you help? I don't know whether I have a spam email or not 😔,"@407740 For tips on how to tell if an e-mail is spam, please check here: https://t.co/Djw8t0JDTy ^CM",75
1261110.0,1261112,@115850 : Can some representative connect me on my number..facing a lot of issues n your customer care number doesn't work..plz help,"@415438 &gt;&gt;Choose appropriate issue codes and you'll be having options Phone, Chat and email. You can click on phone 2/3 ^NK",132
2808376.0,2808375,"Seriously @115821 , if I have a baby, could be dead from hunger. https://t.co/fkZWTcdj21","@783225 I'm so sorry you haven't received your order! Please give us your information here: https://t.co/Y0WL3MXzBV, so a member of our team can make sure this is escalated for you, and we can look into available options.
^CC",88
2585570.0,2585569,wow amazon just charged me for a membership fee that i didn’t know i had 😭 time to kiss up to my dad,"@732652 Hey, Angelica! Before you do that, let's see if we can help you out. Which membership did you have? ^BL",100
1722503.0,2200669,"@115833 @126972 Just got the echo show.. turn off hints, PLEASE!  I hate them  enough to return this damn thing!  They are obstructing my photo and I am not an idiot! I don’t need your constant hints on my screen!!!","@643614 Hi there! I'm sorry that you're having some trouble with the hints on the Echo Show. This link provides information on all of the Show's settings: https://t.co/fy5a13Hi6P  If none of those settings are helpful, please reach out to us for further assistance!  ^SP",215
1646795.0,1646796,@115850 @115821 My order Id 408-1709658-7041962. Reply ASAP,"@288310 Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SM",59
25906.0,25907,@AmazonHelp There is no provision to make a reply...Why aren't you replying my question on amazon pay balance??? @115851 - #amazonsucks,@121656 Please check the link above and reply to our email. You will have an option to reply to the email. ^PS,135
1031875.0,1031877,@AmazonHelp pas très pratique comme fonctionnement... pas moyen de régler ça via le support téléphonique ?,@364157 Je vous propose de contacter notre SAV au 08 05 10 14 20 (l'appel est gratuit depuis un poste fixe). ^SB,106
1525061.0,1525060,"@119625 
When will #Dunkirk be available?",@473708 https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. 2/2 ^HD,41
1494197.0,1494195,"@AmazonHelp hi, just curious as to why I had to pay £22 in postage and packing &amp; the item was delivered to a newsagents &amp; not my house!!","@466958 Hello, was this order sold by us or a third party seller? We will certainly try to help if possible. ^CR",144
271273.0,271275,@AmazonHelp No. It just seems odd that it is taking this long to ship for something not coming from a third party.,"@180723 Orders have up until the day of delivery to ship. Please keep us posted, and let us know if we miss the delivery date. ^AG",114
592205.0,592203,Grrr. My new HRM still hasn't been delivered to the Amazon pick-up thingy.,@260148 I'm sorry for this wait. What does the tracking say: https://t.co/Y5jpI9gRhE ^DO,74
133714.0,133716,"@AmazonHelp Kann die zuständige Kollegin vielleicht anrufen? Wäre schön, wenn es möglich ist.","@146143 Wir sind gerade dabei, deinen Fall zu bearbeiten. Wir geben wir uns alle Mühe, dass deine Lieferung dich bald erreicht. Bitte gedulde dich noch ein bisschen.
Wie sieht es denn um deine Ersatzlieferung aus? ^AM",93
2886514.0,2886577,@AmazonHelp I just don't understand how it's fair that I order prime item expecting next day delivery and you accept order than send email with different delivery date than next day ?,"@800539 If you choose One-Day Delivery, your order will be dispatched with the intention that it's delivered one day after dispatch, however unforeseen delays can occur. If we miss the original delivery date, we ask that you contact us for options: https://t.co/QVORJf3Bp9 ^AF",183
2107239.0,2107238,"Hi @119625, why are you serving me adverts before an episode?",@621836 I see that adverts are provided for few titles on Prime video. I'll ensure to forward your feedback to our concerned team and get it reviewed. ^RI,61
990993.0,990994,@AmazonHelp The delivery date is in screenshot. Please change the shipping date. It’s already past 4 days now.,@354739 We do not have access to customer accounts over Twitter. Please keep us posted and let us know if it hasn't arrived by the 24th. ^JM,110
2715197.0,2715196,@AmazonHelp ¿O sea que este producto vale 51 pesos? ----&gt; https://t.co/aHg7ZmdHp1,"@762202 Exacto, el precio está en pesos mexicanos. -DQ",84
239474.0,239473,@AmazonHelp El amazon prime tiene el envió gratis para argentina?,"@172899 ¡Hola, Esteban! En este caso el envío internacional tiene un cobro diferenciado. ^NB",65
1179705.0,1179702,@115821 @AmazonHelp  Here we go again.My package delivered to someone else. Happens approx. every other time I order which is a lot! They don’t care. I complain and it happens over &amp; over again!!!,@397442 I'm sorry to hear about this. Can you let us know which carrier was involved? We'd love to offer our assistance. ^EB,200
1224971.0,1224969,@AmazonHelp any idea when or if today's outlander episode will be up  in the uk as a lot of us have been waiting all day,"@407388 Hi Lisa! Thanks for your patience. We currently don't have a time listed for the release, but keep an eye out for it on the site.^QJ",120
487718.0,487717,Thanks @115830 I was only sat 3 metres from my front door when your courier decided to leave my parcel in the mud outside instead of knocking 🙄 https://t.co/HZQ1UdeoMg,@231092 I'm sorry your parcel wasn't brought to your door. Please e-mail us with this feedback here: https://t.co/JzP7hlA23B We'll make sure it's reviewed by the appropriate team. ^MG,167
917035.0,917034,"@AmazonHelp 
I am prime customer but i haven't receive my order yet ..
I am waiting waiting and waiting https://t.co/Dj199xHW73",@257614 I'm sorry for the delay in delivery of your order. Please reach out to us here: https://t.co/vlvfJr4nN9 we'll help you out. ^AU,127
2226778.0,2226776,"@AmazonHelp はっ！
ありがとうございます😊
ベビー用品を買いまくってるので箱はまだまだたくさんありますw
(文末のHMとかETって何だろう)","@264539 そんなに沢山ご利用いただきありがとうございます♪ アルファベットは中の人のイニシャルでございます。( ´艸｀) ｳﾌﾌ
「こいけやん」さんの記念すべき1歳のお誕生日プレゼントは決まったのでしょうか。気になります・・・。😊ET",76
180465.0,180464,"When I pay for next day shipping, I expect my package to get here the next day! Being delayed two days is unacceptable. @AmazonHelp","@158438 I'm sorry your package is delayed! Has a new delivery date been provided? Also, who's the carrier: https://t.co/Y5jpI9gRhE ^LB",131
69813.0,69814,@AmazonHelp I wrote mail back ! I understand you want cheat Indian customer and you don't want solve the problem. Till I get my product I won't stop tweeting. Worst experience in the world- Amazon,@131812 We value your time and make sure to resolve this at the earliest. Appreciate your patience. ^MN,196
481644.0,481643,@AmazonHelp Pertemba ES,"@229480 Toni, ¿ya te has puesto en contacto con el vendedor? En el siguiente enlace podras encontrar mas informacion sobre como contactarlo: https://t.co/usfx3HIWVI ^RC",23
2697971.0,2697970,@115830 honestly is this level of packaging (and waste!) needed for two A3 picture frames?? Someone please explain! https://t.co/VreMe6g2ct,"@758068 Oh no! I'm sorry about this! We'd love to get your feedback on this packaging so when you have a moment, please reach out to us here: https://t.co/meRpWFf4VD ^SM",139
2596368.0,2596366,@116618 @143798 @115786 ummmmmm help? https://t.co/QOG7NtUFwH,"@275555 I'm sorry to hear you're having trouble with your stream. Have you tried the troubleshooting steps listed here? https://t.co/qtUUowEL6r
^LA",61
514647.0,514649,"@AmazonHelp All items arrived by last night, one day past the ""guaranteed"" delivery date, but I have them.","@238171 Thanks for the update, apologies again for the delay. ^JJ",106
627659.0,627658,@2600 i got an external dvd drive that lasted only a few months and now it died with a brand new dvd inside.... thanks amazon for a double loss.,"@268653 Hello,
I'm sorry to hear that. Is the item sold by Amazon or a seller?
^MD",144
551964.0,551963,"@AmazonHelp To start this week orders 113-0295326-8478617 and 
114-5428843-6957832",@248658 Have we missed the delivery date given in your order confirmation e-mails: https://t.co/gac6ez4TzD? Please let us know! ^KJ,82
1401305.0,1401303,@115830 pre-ordered book SEP/8. book release OCT/24. now Oct/28. I have NO BOOK &amp; it's OUT OF STOCK! but others have had theirs! so angry,@445821 I'm sorry it hasn't arrived! What was the delivery date shown during checkout and confirmed via e-mail? ^SB,141
318171.0,318170,@AmazonHelp why can not YOU report this. Why expect customers to spend time on issues created by you?,@191919 We apologize for the trouble. Please contact us here: https://t.co/9mwpIdOzZn and we'll be sure to help you. (1/2) ^ZH,101
2875641.0,2875640,@AmazonHelp  Help,@798318 Thank you for providing us with this information. I'm sorry the resolution wasn't to your satisfaction. ^BV,17
2462204.0,2462202,Hice un pedido ayer en @115821 y en menos de 24 horas ya lo tengo en casa 😜😜,"@704891 ¡Pronto entregas instantáneas, estamos entrenando ya! ¿Apostarías por entregas mágicas en dragón? ^JD https://t.co/bkEbLk0p5l",76
2151958.0,2151957,Mi manca parlare al telefono con l'assistenza clienti di @120540,@632375 😍😍😍 ^GA https://t.co/eLicVoNv15,64
2950673.0,2950672,@AmazonHelp There is no return item within the packaging? Should there be???,@263914 Sorry for the mix-up. We're referring to the return labels provided when you went through the return process on our site. Were you given one return label with both items on it? Or one return label per item? ^LI,76
380197.0,380206,@115821 @115850 And for One product Amazon keeps telling me that I can't order more than two quantity,"@206182 To ensure that all our customers get a chance to avail the offers on our website, we have a quantity limit in place for (1/3)^AP",101
922702.0,922704,"@AmazonHelp I have contacted them, they are plainly asking to wait for it, regretting ordering in the first place now...sorry that I trusted amazon",@182116 look at it and get back to you with an update soon. 2/2 ^RS,147
464222.0,464221,Amazonを名乗る架空請求とか･･･電話番号調べりゃわかるし( ˘ •ω• ˘ ) https://t.co/a02198rfGb,@225383 ご認識の通り、そちらのメールはAmazonから送信しているものではございません。正式なメールかどうかの識別方法については、こちらのヘルプページをご参照下さい。 https://t.co/4Ba4zOobhE EK,66
378428.0,378426,"I @117795'd ice cream and beer to my apartment. 
Is this what it means to be an adult in #LosAngeles ?","@205808 Ooh, and what flavor ice-cream?^CD",102
1161581.0,1161585,@AmazonHelp Before some time I called at service centre but there was no option of Marathi Language.,@153416 Currently we do not have Marathi language support. I'll be sure to forward your feedback to our team. ^HS,100
387970.0,387969,@115850 prod not received but app status shows as delivered. Facing issues with wrong courier statuses quite frequently..1/2,@207826 Apologies for the incorrect tracking information. Please fill up this form: https://t.co/GIJyeYqKE0 and we'll investigate. ^HK,124
807327.0,807328,@AmazonHelp I have cancelled the order 404-3104256-6132333 on 6 th oct since u guys did not deliver the product. When u r going to refund?,@312377 We would like to help you. Please share your details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly.(1/2) ^CB,138
2318213.0,2318211,"@115850 
what the hell!!? Why do I have to pay more from my prime account? Please explain. @117795  @115821 https://t.co/EfQnuuxqy4",@672038 I understand your concern about the price variance. I have checked from our end and the price seems to be the same i.e. Rs.749. Please recheck if the product is sold by the same seller. Different sellers may offer different prices for the same product. ^PJ,131
231798.0,400822,@115851 Issue everytime.I am stupid buy prime membership.no resolution to genuine problems.it maybe doesn't matter to you but lost a customer today.,@210807 Apologies for the issue with deliveries of your order. Please share your details (1/2)  ^HD,148
2184734.0,2184733,@AmazonHelp I have reported to amazon help India. They are looking into it but why should such couriers like aramax be engaged by #AmazonIndia,"@639883 I get your concern, Sundar. I'll ensure to forward your feedback to the appropriate team internally for a review. ^NK",142
1424297.0,1424296,Hey @115817 in the last two weeks I've had 2 packages not reach the recipient. Same address...@115821 might need to find a new delivery service,@450947 I'm sorry you haven't received the orders! What was the latest tracking scans? You can check here: https://t.co/Y5jpI9gRhE ^BH,143
421196.0,421197,@AmazonHelp @115850 @348 Well am sure it does help your more than customers cuz soon u wont have any. Have ordered again for the same product. Lets see what comes,@181479 We'll surely work on your feedback. ^HK,162
1536959.0,1536958,@AmazonHelp Another order not delivered on time! YOUR delivery person didn't enter PROVIDED access code &amp; claims couldn't access building!,"@476520 I'm sorry to hear this! Just to confirm, which carrier was assigned to the order here: https://t.co/Y5jpI9gRhE? ^BH",142
123386.0,123387,"@AmazonHelp Mas eu estou na fase experimental, não sou cliente efetiva","@143567 No caso, a promoção está disponível somente para quem não tem usado o Kindle Unlimited. 😥 ^DA",70
967163.0,967166,@AmazonHelp Order #405-0688730-3012319,@349554 your details through the link provided above so that we can look into the issue. 2/3 ^SH,38
2276038.0,2276039,"@115850 Order# 406-0866441-8842738
Paid for One Day Delivery, but now it's showing delay in product delivery.
Kindly resolve the issue. I'm sharing screenshot of tracking page. https://t.co/NWR1t4Wz42","@661985 Looks like your order shipping method is dispatched on standard delivery method, this usually happens when express delivery method is maxed out. 1/2 ^MJ",200
2915795.0,2915793,"@115821 @AmazonHelp  Since when is ""less in stock"" the same as out-of-stock. Order keeps being delayed and chat support is ""less than helpful""","@807091 I'm sorry about the wait! Can you please provide the original delivery date, carrier name, and reason provided for the order delay? We want to look into this. ^SH",142
687811.0,687816,@AmazonHelp Es de Amazon logistic México !,"@284276 En este caso te puedes poner en contacto con los transportistas para tener más información, por favor entra al siguiente link: https://t.co/31MPGGW7Pk. ^NP",42
817597.0,817598,@115850 Really? The package was never delivered.#AmazonIn #AmazonGreatIndianLoot https://t.co/SGe0cpCWTO,"@301705 Sorry about the incorrect delivery status. We'll have this checked, please call us here: https://t.co/TK4yevTaND. ^NR 1/2",104
907479.0,907478,Hey @115821 and @2150 I needed to leave my house THREE HOURS AGO but plans (and myself) held hostage waiting for pkg. Unacceptable.,@335494 I'm sorry for the delivery issues! We'd like to explore options; please reach us by phone here: https://t.co/hApLpMlfHN ^MV,131
287436.0,287434,@AmazonHelp we need to talk about this return.,"@184498 We're here to help! Without providing account/personal information, let us know what is going on. ^VB",46
2452514.0,2452516,@AmazonHelp Still i haven't received any response on the same @AmazonHelp,"@702706 any correspondence yet, I request you to kindly fill in the details once again through the above mentioned link. 2/2 ^PR",73
